iter	RMSE
1514	0.1556799165
1515	0.1556218466
1516	0.1555219141
1517	0.1554554956
1518	0.1553651003
1519	0.155305819
1520	0.1552107294
1521	0.155122323
1522	0.1550837098
1523	0.155022441
1524	0.1549533789
1525	0.154907668
1526	0.1548430857
1527	0.1547521115
1528	0.1546923062
1529	0.1545979467
1530	0.1545082596
1531	0.1544381144
1532	0.1543365553
1533	0.1542428866
1534	0.1541853814
1535	0.1541100601
1536	0.154052892
1537	0.1540003278
1538	0.1539253698
1539	0.1538308708
1540	0.1537627743
1541	0.1536703571
1542	0.1535658243
1543	0.1535018752
1544	0.1534387236
1545	0.1533475052
1546	0.153297496
1547	0.153215529
1548	0.1531153757
1549	0.1530341032
1550	0.1529841077
1551	0.1528749078
1552	0.1528303752
1553	0.1527864665
1554	0.152736888
1555	0.1526618891
1556	0.1525916092
1557	0.1524968165
1558	0.152441862
1559	0.1523789775
1560	0.1523012898
1561	0.1522609373
1562	0.1522241851
1563	0.1521153362
1564	0.152022785
1565	0.1519587106
1566	0.1518567918
1567	0.1517987501
1568	0.1517136063
1569	0.1516578674
1570	0.1516059756
1571	0.1515327794
1572	0.1514674995
1573	0.1513807349
1574	0.1512965939
1575	0.151232246
1576	0.1511620545
1577	0.1511038267
1578	0.1510070807
1579	0.1509746385
1580	0.1508603521
1581	0.1507912151
1582	0.1507591771
1583	0.1506605352
1584	0.1505760898
1585	0.1504850967
1586	0.150407437
1587	0.1503171123
1588	0.1502677272
1589	0.1501649387
1590	0.150129262
1591	0.1500591683
1592	0.1499709273
1593	0.1499061623
1594	0.1498255208
1595	0.149769011
1596	0.1497091426
1597	0.1496582269
1598	0.1495977045
1599	0.1494965588
1600	0.1494048693
1601	0.149305917
1602	0.1492298869
1603	0.1491758677
1604	0.1490915293
1605	0.1490009351
1606	0.1489361691
1607	0.1488598059
1608	0.1487729202
1609	0.1487330366
1610	0.1486762294
1611	0.1485712489
1612	0.1484798831
1613	0.1484410132
1614	0.1483896039
1615	0.1483288682
1616	0.1482734265
1617	0.1481859474
1618	0.148119741
1619	0.1480710992
1620	0.1480190441
1621	0.1479609215
1622	0.1479020576
1623	0.1478066275
1624	0.1477711353
1625	0.1477283049
1626	0.1476591279
1627	0.1476351137
1628	0.1475684894
1629	0.1475163798
1630	0.1474664256
1631	0.1474174854
1632	0.1473938906
1633	0.1473413938
1634	0.1472916396
1635	0.1472401957
1636	0.147155905
1637	0.1471125856
1638	0.1470455551
1639	0.1469570446
1640	0.1468847447
1641	0.1468301313
1642	0.1467340463
1643	0.1466729966
1644	0.1466399134
1645	0.1465948561
1646	0.1465299378
1647	0.1464326752
1648	0.1463798263
1649	0.1462959301
1650	0.1462444768
1651	0.1461856791
1652	0.1461438834
1653	0.1460631147
1654	0.1460243402
1655	0.1460001568
1656	0.1459291775
1657	0.1458801359
1658	0.1458033428
1659	0.1457446133
1660	0.1457169339
1661	0.1456714236
1662	0.1455824664
1663	0.1455332023
1664	0.1454897279
1665	0.1454380789
1666	0.1453655407
1667	0.1453192589
1668	0.1452788031
1669	0.1451905319
1670	0.1451304983
1671	0.145055221
1672	0.1450036789
1673	0.1449090482
1674	0.1448417577
1675	0.1447841343
1676	0.1447195179
1677	0.1446790895
1678	0.1445886393
1679	0.144540226
1680	0.1444514674
1681	0.1444219947
1682	0.1443601604
1683	0.1442997103
1684	0.1442688575
1685	0.1442172143
1686	0.1441820335
1687	0.1441433753
1688	0.1440688717
1689	0.1439750845
1690	0.1439408989
1691	0.1438634169
1692	0.1437883808
1693	0.1437447208
1694	0.1436968667
1695	0.1436456087
1696	0.1435960379
1697	0.1435337554
1698	0.1434645208
1699	0.1434117232
1700	0.1433696746
1701	0.1433341139
1702	0.1432743938
1703	0.1432231757
1704	0.1431487931
1705	0.1431040946
1706	0.1430517393
1707	0.1430069227
1708	0.1429599096
1709	0.1429221057
1710	0.1428536437
1711	0.1428055164
1712	0.1427466603
1713	0.1426983227
1714	0.1426298154
1715	0.1425673807
1716	0.1424731273
1717	0.1424216681
1718	0.1423300933
1719	0.1423006424
1720	0.1422430348
1721	0.1421655967
1722	0.1421107306
1723	0.1420343339
1724	0.1419825141
1725	0.1419352541
1726	0.1419014481
1727	0.1418477144
1728	0.1417937087
1729	0.1417357986
1730	0.1416890956
1731	0.1416351271
1732	0.1415702063
1733	0.1414898357
1734	0.1414448797
1735	0.1413785262
1736	0.1413354825
1737	0.1412850775
1738	0.1412389301
1739	0.1412183047
1740	0.1411473311
1741	0.1410442929
1742	0.1410175351
1743	0.1409672058
1744	0.1409126684
1745	0.1408337152
1746	0.1407785465
1747	0.1407217735
1748	0.140668455
1749	0.1406283016
1750	0.140595051
1751	0.1405319803
1752	0.1404654869
1753	0.1404332404
1754	0.1403770777
1755	0.1403362053
1756	0.140261146
1757	0.1401836612
1758	0.1401503783
1759	0.1401024446
1760	0.1400709803
1761	0.1400336109
1762	0.1399894837
1763	0.1399187508
1764	0.1398887913
1765	0.1398452759
1766	0.1397985131
1767	0.1397253143
1768	0.1396819515
1769	0.1395985286
1770	0.1395634991
1771	0.1395219489
1772	0.1394647895
1773	0.1393975987
1774	0.1393311718
1775	0.139300007
1776	0.139241485
1777	0.1391567076
1778	0.1391046076
1779	0.1390697803
1780	0.1390081509
1781	0.1389612228
1782	0.1389073755
1783	0.1388635082
1784	0.1388081787
1785	0.1387151536
1786	0.1386656967
1787	0.1385790635
1788	0.138494
1789	0.1384509267
1790	0.1383957152
1791	0.1383413721
1792	0.1382860544
1793	0.1382327572
1794	0.1381984188
1795	0.1381677295
1796	0.1381039679
1797	0.138063332
1798	0.1379984124
1799	0.1379525057
1800	0.1379308034
1801	0.1378677102
1802	0.1378027192
1803	0.1377825143
1804	0.1377292416
1805	0.1376937954
1806	0.1376389909
1807	0.1375605937
1808	0.1374875519
1809	0.1374337905
1810	0.1373707226
1811	0.1372926462
1812	0.1372447201
1813	0.137194282
1814	0.1371503335
1815	0.1371104666
1816	0.137030358
1817	0.1369619477
1818	0.1369083396
1819	0.1368445669
1820	0.1367912078
1821	0.1367261846
1822	0.1366742697
1823	0.1366370384
1824	0.1365938728
1825	0.1365499282
1826	0.1365247415
1827	0.1364288762
1828	0.1363944331
1829	0.136328742
1830	0.1362919841
1831	0.1362157257
1832	0.1361750357
1833	0.1361057301
1834	0.1360387025
1835	0.1360027433
1836	0.1359513212
1837	0.1359038163
1838	0.1358720804
1839	0.135843714
1840	0.1358086908
1841	0.1357612342
1842	0.1357274841
1843	0.135670743
1844	0.1356128633
1845	0.1355615533
1846	0.1355134736
1847	0.1354789507
1848	0.1354511808
1849	0.1353854863
1850	0.1353162535
1851	0.1352346356
1852	0.135173998
1853	0.1351086002
1854	0.1350871077
1855	0.1350413505
1856	0.13495487
1857	0.1348967566
1858	0.1348579807
1859	0.1348030282
1860	0.134778715
1861	0.1347378392
1862	0.1346705466
1863	0.1346361722
1864	0.1345574644
1865	0.1344872304
1866	0.1344466297
1867	0.1344032095
1868	0.1343399374
1869	0.1342938339
1870	0.1342658348
1871	0.134212788
1872	0.1341553508
1873	0.1341008429
1874	0.1340597423
1875	0.1340002824
1876	0.1339291706
1877	0.13386082
1878	0.1337944056
1879	0.1337577565
1880	0.1337009367
1881	0.1336721293
1882	0.1336271989
1883	0.1335828804
1884	0.1335549957
1885	0.1335023595
1886	0.1334535209
1887	0.1334102647
1888	0.1333645852
1889	0.1333272924
1890	0.1332800514
1891	0.1332314155
1892	0.1331707402
1893	0.133140698
1894	0.1331110702
1895	0.1330566988
1896	0.1329872846
1897	0.1329467201
1898	0.1329107558
1899	0.1328575992
1900	0.1328166055
1901	0.1327603293
1902	0.1327231799
1903	0.1326657896
1904	0.1326275165
1905	0.132599542
1906	0.1325484579
1907	0.1325207832
1908	0.1324507889
1909	0.1324132017
1910	0.1323868077
1911	0.1323053642
1912	0.1322471983
1913	0.1322100346
1914	0.1321412252
1915	0.1320628796
1916	0.1320120262
1917	0.1319337109
1918	0.131878613
1919	0.1318393601
1920	0.1318190639
1921	0.1317557338
1922	0.1317106124
1923	0.1316536489
1924	0.1316099713
1925	0.1315698889
1926	0.1315229347
1927	0.1314843734
1928	0.1314401747
1929	0.1313840933
1930	0.1313584091
1931	0.1313108021
1932	0.1312487095
1933	0.1312135802
1934	0.1311663866
1935	0.1311058653
1936	0.131077455
1937	0.1310400265
1938	0.1309914285
1939	0.1309398644
1940	0.1308882926
1941	0.1308237023
1942	0.1307793247
1943	0.1307286482
1944	0.1306918085
1945	0.1306526473
1946	0.1305903792
1947	0.1305454088
1948	0.1304829305
1949	0.1304418089
1950	0.1303899062
1951	0.1303593191
1952	0.1303197983
1953	0.1302931326
1954	0.1302469211
1955	0.1301935013
1956	0.1301642711
1957	0.1301040462
1958	0.1300458559
1959	0.1300071654
1960	0.1299612876
1961	0.1298888557
1962	0.1298302766
1963	0.1297986893
1964	0.1297752251
1965	0.1296935644
1966	0.1296352879
1967	0.1295903483
1968	0.1295100316
1969	0.129467353
1970	0.1294233314
1971	0.1293612549
1972	0.1292767258
1973	0.129217249
1974	0.1291543462
1975	0.1291045861
1976	0.1290516785
1977	0.1289961746
1978	0.1289566834
1979	0.1289063846
1980	0.1288721442
1981	0.128796657
1982	0.1287400797
1983	0.1286798039
1984	0.1286644847
1985	0.1286269808
1986	0.1285857772
1987	0.1285189175
1988	0.1284641796
1989	0.1284185192
1990	0.1283751731
1991	0.1283201744
1992	0.1282865351
1993	0.1282265347
1994	0.1282041645
1995	0.1281492642
1996	0.1280847663
1997	0.1280303223
1998	0.1279980958
1999	0.127956451
2000	0.1279242612
2001	0.1278973412
2002	0.127870743
2003	0.1278425423
2004	0.1278154904
2005	0.1277584024
2006	0.1277369175
2007	0.1277128337
2008	0.1276617916
2009	0.1275816241
2010	0.1275537049
2011	0.1274961677
2012	0.1274618815
2013	0.1274103994
2014	0.1273840752
2015	0.12733244
2016	0.127270634
2017	0.1272140788
2018	0.1271706889
2019	0.1271154433
2020	0.1270621271
2021	0.1270271395
2022	0.1269733682
2023	0.1269484614
2024	0.1269118152
2025	0.1268971602
2026	0.1268485649
2027	0.1268208308
2028	0.1267587502
2029	0.126710304
2030	0.1266667244
2031	0.1266332021
2032	0.126595944
2033	0.1265484495
2034	0.1265150414
2035	0.1264782432
2036	0.1264663745
2037	0.1264121648
2038	0.1263557821
2039	0.1262944655
2040	0.1262468623
2041	0.1261997643
2042	0.1261568586
2043	0.1260950478
2044	0.1260760004
2045	0.1260410436
2046	0.1260108513
2047	0.125976869
2048	0.1259090802
2049	0.1258502188
2050	0.1258324934
2051	0.1257676288
2052	0.1257049803
2053	0.125685287
2054	0.1256326783
2055	0.1255598935
2056	0.1255267766
2057	0.1255146903
2058	0.1254667594
2059	0.1254106149
2060	0.1253841102
2061	0.125370484
2062	0.1253268266
2063	0.1252608239
2064	0.1252321406
2065	0.1252183614
2066	0.1251575187
2067	0.1251240437
2068	0.1251073164
2069	0.1250494036
2070	0.1250026792
2071	0.1249533464
2072	0.1248966255
2073	0.1248345747
2074	0.1247798466
2075	0.1247036316
2076	0.124640031
2077	0.124572556
2078	0.1245402531
2079	0.1244992852
2080	0.1244639577
2081	0.1244160667
2082	0.1243802239
2083	0.1243177731
2084	0.1242781943
2085	0.1242299162
2086	0.1241647528
2087	0.1240979243
2088	0.1240444985
2089	0.1240306471
2090	0.1239705527
2091	0.1239003465
2092	0.1238666516
2093	0.123839596
2094	0.1238084133
2095	0.1237652515
2096	0.1237302152
2097	0.1236927254
2098	0.1236709411
2099	0.1236392831
2100	0.1236261629
2101	0.1235818408
2102	0.1235540908
2103	0.1235300676
2104	0.1234683934
2105	0.1234454248
2106	0.1234038834
2107	0.1233664416
2108	0.1233376328
2109	0.1233172347
2110	0.1233077105
2111	0.1232840603
2112	0.1232286172
2113	0.1231890898
2114	0.1231505352
2115	0.1231303334
2116	0.1230802702
2117	0.1230179291
2118	0.1229904312
2119	0.1229636048
2120	0.1229206235
2121	0.1228397379
2122	0.1227812658
2123	0.1227564435
2124	0.1227057415
2125	0.1226727702
2126	0.1226307554
2127	0.1226130821
2128	0.1225640027
2129	0.1225496494
2130	0.1225322094
2131	0.1224979357
2132	0.1224353281
2133	0.1224186521
2134	0.1223747791
2135	0.1223280643
2136	0.1223022835
2137	0.1222861863
2138	0.1222217382
2139	0.1221887846
2140	0.1221203713
2141	0.1220657877
2142	0.1220408485
2143	0.1219829297
2144	0.1219254126
2145	0.1218746752
2146	0.1218207301
2147	0.1217765253
2148	0.1217644183
2149	0.1217319829
2150	0.1216680202
2151	0.1216351133
2152	0.1216085583
2153	0.1215891114
2154	0.121550057
2155	0.121538811
2156	0.121473772
2157	0.121420942
2158	0.1213788885
2159	0.1213550591
2160	0.1213428168
2161	0.1213117007
2162	0.1212718349
2163	0.1212340665
2164	0.1211772271
2165	0.1211410688
2166	0.1210696358
2167	0.120999774
2168	0.120950305
2169	0.1208793123
2170	0.1208322075
2171	0.1207973039
2172	0.1207529697
2173	0.1207202319
2174	0.1206543463
2175	0.1206269363
2176	0.1206049981
2177	0.1205768907
2178	0.1205226674
2179	0.1204763357
2180	0.1204262762
2181	0.120375013
2182	0.1203382958
2183	0.1202830899
2184	0.1202524829
2185	0.1202345833
2186	0.1202078405
2187	0.1201829482
2188	0.120139017
2189	0.1201262086
2190	0.1201142649
2191	0.1200903585
2192	0.1200402603
2193	0.1200064895
2194	0.1199758901
2195	0.1199233472
2196	0.1198866672
2197	0.1198400458
2198	0.1197864201
2199	0.1197710787
2200	0.1197262791
2201	0.1196742446
2202	0.1196594956
2203	0.1195909525
2204	0.1195404887
2205	0.1194925073
2206	0.1194537083
2207	0.1194220363
2208	0.1194097371
2209	0.119356523
2210	0.1193209745
2211	0.1193050266
2212	0.1192803463
2213	0.1192423892
2214	0.1191854569
2215	0.1191172937
2216	0.1190838775
2217	0.1190510189
2218	0.119004131
2219	0.1189681247
2220	0.1189263295
2221	0.118910459
2222	0.1188634167
2223	0.1188283155
2224	0.1188070202
2225	0.118790317
2226	0.1187608223
2227	0.1187350845
2228	0.1187048221
2229	0.1186541175
2230	0.1185982565
2231	0.1185440617
2232	0.1184752556
2233	0.1184173995
2234	0.1183826434
2235	0.1183375169
2236	0.1182791101
2237	0.1182092933
2238	0.1181843727
2239	0.1181288662
2240	0.1180934721
2241	0.1180475625
2242	0.1180129493
2243	0.1179847717
2244	0.117942216
2245	0.1178990354
2246	0.1178723089
2247	0.117842599
2248	0.1178286929
2249	0.1178022765
2250	0.1177777
2251	0.1177304857
2252	0.1176837775
2253	0.1176271291
2254	0.1176171534
2255	0.1176069109
2256	0.1175688628
2257	0.1175340816
2258	0.1175015827
2259	0.1174863311
2260	0.1174733779
2261	0.1174454693
2262	0.1173952177
2263	0.1173787775
2264	0.1173633766
2265	0.1173091616
2266	0.1172742313
2267	0.1172336391
2268	0.1172130782
2269	0.1171554309
2270	0.1170990336
2271	0.1170534904
2272	0.117019145
2273	0.1169948333
2274	0.1169544973
2275	0.1169208256
2276	0.1168845212
2277	0.1168401104
2278	0.1168143082
2279	0.1167845214
2280	0.1167515249
2281	0.1166939477
2282	0.1166508919
2283	0.1166195063
2284	0.1165856035
2285	0.1165514641
2286	0.1165144006
2287	0.1164857404
2288	0.1164391563
2289	0.1164097689
2290	0.1163558118
2291	0.1163241017
2292	0.1162921219
2293	0.1162605377
2294	0.1162158268
2295	0.116185016
2296	0.1161688835
2297	0.1161402555
2298	0.1161201997
2299	0.1160937025
2300	0.1160375158
2301	0.1160085668
2302	0.115996958
2303	0.1159559111
2304	0.1159052847
2305	0.1158573825
2306	0.1158037011
2307	0.1157768127
2308	0.1157338811
2309	0.1156931327
2310	0.1156420776
2311	0.1155932321
2312	0.1155701915
2313	0.1155396423
2314	0.1154883554
2315	0.1154421505
2316	0.1153883672
2317	0.1153377396
2318	0.1153163433
2319	0.1153050552
2320	0.1152876828
2321	0.1152566051
2322	0.1152352624
2323	0.1151978209
2324	0.1151550488
2325	0.1151187526
2326	0.1150689736
2327	0.1150459678
2328	0.115013118
2329	0.1149885702
2330	0.1149523043
2331	0.1148972516
2332	0.1148617731
2333	0.1148130076
2334	0.1147715414
2335	0.1147319419
2336	0.1147011785
2337	0.1146677798
2338	0.1146410975
2339	0.1146074846
2340	0.1145661716
2341	0.1145166811
2342	0.114507531
2343	0.1144715618
2344	0.1144062234
2345	0.114367318
2346	0.114317258
2347	0.1142957028
2348	0.1142655495
2349	0.114231827
2350	0.1142062193
2351	0.1141747049
2352	0.1141472356
2353	0.114103877
2354	0.1140935277
2355	0.1140680744
2356	0.1140241086
2357	0.1139961708
2358	0.1139469604
2359	0.1139316456
2360	0.1139018049
2361	0.1138793271
2362	0.1138516859
2363	0.1138030119
2364	0.1137911989
2365	0.1137758499
2366	0.1137387765
2367	0.1136976313
2368	0.1136500605
2369	0.1136001507
2370	0.1135869658
2371	0.1135616785
2372	0.1135077871
2373	0.1134710171
2374	0.1134566362
2375	0.1134041915
2376	0.1133657496
2377	0.1133376808
2378	0.1132767802
2379	0.1132177751
2380	0.1131883834
2381	0.1131327236
2382	0.1131168437
2383	0.1130691068
2384	0.1130475658
2385	0.1130158399
2386	0.1129730171
2387	0.1129015387
2388	0.1128683599
2389	0.1128449686
2390	0.1128204395
2391	0.112789546
2392	0.1127581617
2393	0.1127139422
2394	0.1126774449
2395	0.1126256967
2396	0.1125816293
2397	0.1125597292
2398	0.112527935
2399	0.1124747902
2400	0.1124372822
2401	0.1124238094
2402	0.1123985931
2403	0.1123651198
2404	0.1123255067
2405	0.1122910366
2406	0.1122664887
2407	0.1122398993
2408	0.1121890896
2409	0.1121573919
2410	0.1121157846
2411	0.1120820201
2412	0.1120269188
2413	0.1120022169
2414	0.1119784405
2415	0.111959082
2416	0.1119220219
2417	0.1118915635
2418	0.1118611738
2419	0.1118222014
2420	0.1117875065
2421	0.1117530827
2422	0.111721703
2423	0.1116618376
2424	0.1116093113
2425	0.1115949625
2426	0.1115429536
2427	0.1115080212
2428	0.1114755835
2429	0.1114226221
2430	0.1113883638
2431	0.1113391057
2432	0.1112898595
2433	0.1112619166
2434	0.1112265686
2435	0.1111914228
2436	0.1111466405
2437	0.1111187165
2438	0.1110881479
2439	0.1110443671
2440	0.1110200869
2441	0.1109834258
2442	0.110960453
2443	0.1109332179
2444	0.1109231576
2445	0.1108818387
2446	0.1108561143
2447	0.1108296883
2448	0.1107949053
2449	0.1107559413
2450	0.1107297859
2451	0.1107089782
2452	0.1106900924
2453	0.11063271
2454	0.1106098544
2455	0.1106012872
2456	0.11058221
2457	0.1105488184
2458	0.1104982561
2459	0.1104665783
2460	0.1104018887
2461	0.1103611852
2462	0.1103254951
2463	0.1102680076
2464	0.1102429858
2465	0.1102191843
2466	0.1101954037
2467	0.110174235
2468	0.1101447025
2469	0.110129383
2470	0.1100936252
2471	0.1100530465
2472	0.110021696
2473	0.1099910736
2474	0.1099564411
2475	0.1099271798
2476	0.1098975795
2477	0.1098532922
2478	0.1098107569
2479	0.1097859549
2480	0.1097635634
2481	0.1097093078
2482	0.1096958991
2483	0.1096288326
2484	0.109596164
2485	0.109557846
2486	0.1095100425
2487	0.1094837399
2488	0.1094612853
2489	0.1094436498
2490	0.1093870931
2491	0.1093581408
2492	0.1093319084
2493	0.1093097614
2494	0.109274655
2495	0.109256019
2496	0.1092207581
2497	0.1091816354
2498	0.1091518814
2499	0.1091142152
2500	0.1090893742
2501	0.1090505629
2502	0.1090124494
2503	0.1089639204
2504	0.1089372795
2505	0.1089071927
2506	0.1088684374
2507	0.1088437942
2508	0.1088131639
2509	0.1087696928
2510	0.1087303747
2511	0.1087005293
2512	0.108675223
2513	0.1086656803
2514	0.1086243421
2515	0.1085862849
2516	0.1085352465
2517	0.1085033186
2518	0.1084784834
2519	0.1084393333
2520	0.1084102626
2521	0.1083792905
2522	0.1083710694
2523	0.1083495345
2524	0.1083244555
2525	0.1082971988
2526	0.1082732878
2527	0.1082445255
2528	0.1082067282
2529	0.1081791641
2530	0.1081377075
2531	0.1081285696
2532	0.1081108732
2533	0.1080879325
2534	0.1080320283
2535	0.1080154359
2536	0.1079908742
2537	0.1079679849
2538	0.1079474182
2539	0.1079250024
2540	0.1078924916
2541	0.1078648567
2542	0.1078140354
2543	0.1077945885
2544	0.1077535058
2545	0.1077203041
2546	0.1076970614
2547	0.1076541795
2548	0.1076295663
2549	0.1075761846
2550	0.1075537513
2551	0.107513531
2552	0.1074819954
2553	0.1074473813
2554	0.1074042352
2555	0.1073909276
2556	0.10734218
2557	0.107314396
2558	0.1072488835
2559	0.1072229252
2560	0.1071836798
2561	0.1071499648
2562	0.1070943906
2563	0.1070617145
2564	0.1070168252
2565	0.1069806234
2566	0.1069541923
2567	0.1069300193
2568	0.1069095125
2569	0.1068876284
2570	0.1068687216
2571	0.1068370708
2572	0.1068099119
2573	0.1067637092
2574	0.106739257
2575	0.1066977144
2576	0.1066807341
2577	0.106650574
2578	0.1066155263
2579	0.1065766887
2580	0.1065460771
2581	0.1065296165
2582	0.1065012511
2583	0.1064555998
2584	0.1064339621
2585	0.1063771116
2586	0.1063522736
2587	0.1063224794
2588	0.1062735031
2589	0.1062533823
2590	0.1062309298
2591	0.1062077044
2592	0.1061700153
2593	0.1061245703
2594	0.1060940475
2595	0.1060795133
2596	0.1060445265
2597	0.1060105249
2598	0.1059792454
2599	0.1059353088
2600	0.1059004167
2601	0.1058565689
2602	0.1058106873
2603	0.105784245
2604	0.1057647901
2605	0.1057164549
2606	0.1056963101
2607	0.1056872836
2608	0.1056504093
2609	0.1056304495
2610	0.1056199643
2611	0.1055736938
2612	0.1055339674
2613	0.1055139625
2614	0.1054841997
2615	0.1054710769
2616	0.1054345341
2617	0.1054161757
2618	0.1053931468
2619	0.1053436352
2620	0.1053255826
2621	0.1053006662
2622	0.1052761627
2623	0.1052493614
2624	0.1052184557
2625	0.1051929976
2626	0.1051606519
2627	0.1051468
2628	0.105095536
2629	0.1050748287
2630	0.1050497468
2631	0.1050058853
2632	0.1049843113
2633	0.1049696428
2634	0.1049461953
2635	0.1049308801
2636	0.1049207164
2637	0.1048734777
2638	0.104851637
2639	0.1048325271
2640	0.1048220106
2641	0.104787723
2642	0.1047578792
2643	0.1047201792
2644	0.1046815971
2645	0.1046641676
2646	0.104628075
2647	0.1046104955
2648	0.1045653025
2649	0.1045251267
2650	0.1044868362
2651	0.1044802638
2652	0.1044507214
2653	0.1044328925
2654	0.1043796229
2655	0.1043601161
2656	0.1043271526
2657	0.104311499
2658	0.1042628854
2659	0.1042440091
2660	0.1042035242
2661	0.1041784498
2662	0.1041588044
2663	0.1041410674
2664	0.1041097392
2665	0.1040653578
2666	0.1040419266
2667	0.1040179401
2668	0.1039842512
2669	0.1039427464
2670	0.1039169422
2671	0.1038822035
2672	0.1038374706
2673	0.1038050396
2674	0.103789649
2675	0.103765549
2676	0.1037382007
2677	0.1037062898
2678	0.103686195
2679	0.1036600606
2680	0.1036389755
2681	0.1035980676
2682	0.103564683
2683	0.1035411654
2684	0.1035112243
2685	0.1034714522
2686	0.1034365414
2687	0.1034057049
2688	0.1033812132
2689	0.103357086
2690	0.1033364685
2691	0.1033163025
2692	0.1032851772
2693	0.1032336766
2694	0.1032124038
2695	0.1031804577
2696	0.1031606396
2697	0.1031292245
2698	0.1030987328
2699	0.1030596514
2700	0.1030174023
2701	0.1029893657
2702	0.1029579836
2703	0.1029193435
2704	0.1028709643
2705	0.1028553999
2706	0.1028316337
2707	0.1027920048
2708	0.1027532803
2709	0.1027292032
2710	0.1027068817
2711	0.1026735692
2712	0.1026301357
2713	0.1026048517
2714	0.1025548034
2715	0.1025410212
2716	0.102511771
2717	0.1024964535
2718	0.1024673955
2719	0.1024421223
2720	0.1024104856
2721	0.1023913526
2722	0.1023693378
2723	0.1023324367
2724	0.1023117216
2725	0.1022871077
2726	0.102241197
2727	0.1022148159
2728	0.1021910298
2729	0.1021711579
2730	0.1021502678
2731	0.1021247141
2732	0.1021026161
2733	0.102087088
2734	0.1020435084
2735	0.1020168163
2736	0.1019858684
2737	0.1019491872
2738	0.101925072
2739	0.1018897998
2740	0.1018579122
2741	0.1018388197
2742	0.1018007541
2743	0.1017803639
2744	0.1017588152
2745	0.1017353548
2746	0.1017032534
2747	0.1016953645
2748	0.1016652401
2749	0.1016481092
2750	0.1016250209
2751	0.1015816917
2752	0.1015531397
2753	0.1015159455
2754	0.1014940449
2755	0.10147271
2756	0.1014515676
2757	0.1014322893
2758	0.1014088138
2759	0.1013772499
2760	0.101340762
2761	0.101318792
2762	0.1012965481
2763	0.1012614523
2764	0.1012264341
2765	0.1011872283
2766	0.1011749839
2767	0.1011446564
2768	0.1011150793
2769	0.1010814095
2770	0.1010617393
2771	0.1010186013
2772	0.1009984172
2773	0.1009692398
2774	0.1009394449
2775	0.1009038379
2776	0.1008709424
2777	0.1008522709
2778	0.1008375374
2779	0.1007989347
2780	0.1007801684
2781	0.1007723001
2782	0.1007487333
2783	0.1007413187
2784	0.1007051432
2785	0.10069008
2786	0.1006597469
2787	0.1006174752
2788	0.1005873327
2789	0.1005668313
2790	0.100551109
2791	0.1005442048
2792	0.1005252933
2793	0.1005061099
2794	0.1004806571
2795	0.1004671969
2796	0.1004507835
2797	0.100431235
2798	0.1004103391
2799	0.1003957434
2800	0.1003544009
2801	0.1003349127
2802	0.1003088246
2803	0.100288492
2804	0.1002424687
2805	0.1002136526
2806	0.1001686914
2807	0.1001384104
2808	0.1000912355
2809	0.1000772523
2810	0.1000415645
2811	0.1000102179
2812	0.09999118696
2813	0.09995183362
2814	0.09994494539
2815	0.09993205086
2816	0.09991111378
2817	0.09987836362
2818	0.09983661193
2819	0.09978721579
2820	0.09975454292
2821	0.09972215253
2822	0.0996942784
2823	0.09966236325
2824	0.09964736926
2825	0.09962911186
2826	0.09960713482
2827	0.09958123501
2828	0.09956164446
2829	0.09954200743
2830	0.09951835751
2831	0.09950481094
2832	0.09947113244
2833	0.09942960555
2834	0.09940558045
2835	0.09938734542
2836	0.09934607682
2837	0.0993210816
2838	0.09929946692
2839	0.09927647672
2840	0.09924777444
2841	0.09921703651
2842	0.09920200577
2843	0.09917698855
2844	0.09916192558
2845	0.09912760988
2846	0.09908991444
2847	0.09907070246
2848	0.09905215397
2849	0.09903242381
2850	0.09899434151
2851	0.09896943023
2852	0.09894940987
2853	0.09889917657
2854	0.09887185034
2855	0.09885115853
2856	0.09881774611
2857	0.09875915252
2858	0.09873234948
2859	0.09870840786
2860	0.09869668869
2861	0.09867177605
2862	0.09864805554
2863	0.0986235901
2864	0.09860242611
2865	0.09855922079
2866	0.09852600784
2867	0.09850390703
2868	0.09847206151
2869	0.09843409869
2870	0.09840807177
2871	0.09836817278
2872	0.09832996279
2873	0.09829340407
2874	0.09825343101
2875	0.09823583252
2876	0.09820002198
2877	0.0981606681
2878	0.09812448059
2879	0.09810551534
2880	0.09806110028
2881	0.09804522493
2882	0.09801488205
2883	0.09799337164
2884	0.0979691244
2885	0.09792513537
2886	0.0978951906
2887	0.09787051146
2888	0.09785183883
2889	0.09781755767
2890	0.09779445679
2891	0.09776814887
2892	0.09775117595
2893	0.09772875642
2894	0.09768775558
2895	0.09764518128
2896	0.09761448798
2897	0.0975927694
2898	0.09756222248
2899	0.0975355911
2900	0.0975056245
2901	0.09746889631
2902	0.09743091323
2903	0.09739929465
2904	0.09737453463
2905	0.09734049624
2906	0.0973123109
2907	0.09727071507
2908	0.09726232291
2909	0.0972259829
2910	0.09719814096
2911	0.0971823264
2912	0.09716253687
2913	0.097140241
2914	0.09712027749
2915	0.09708636826
2916	0.09706025736
2917	0.09704242224
2918	0.09702263938
2919	0.09698759353
2920	0.09696320082
2921	0.09692883315
2922	0.09691419322
2923	0.0968913578
2924	0.09687212353
